ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,MaxDelq2PublicRecLast12M_0.0,MaxDelq2PublicRecLast12M_1.0,MaxDelq2PublicRecLast12M_2.0,MaxDelq2PublicRecLast12M_3.0,MaxDelq2PublicRecLast12M_4.0,MaxDelq2PublicRecLast12M_5.0,MaxDelq2PublicRecLast12M_6.0,MaxDelq2PublicRecLast12M_7.0,MaxDelq2PublicRecLast12M_9.0,MaxDelqEver_2.0,MaxDelqEver_3.0,MaxDelqEver_4.0,MaxDelqEver_5.0,MaxDelqEver_6.0,MaxDelqEver_7.0,MaxDelqEver_8.0
0.5409836,0.23220974,0.007832898,0.2005277,0.21518987,0.0,0.0,0.88,0.04819277,0.16346154,0.15789473,0.82,0.041666668,0.045454547,0.045454547,0.02586207,0.20169851,0.03125,0.27272728,0.06068164,0.89,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4918033,0.14606741,0.010443864,0.116094984,0.29113925,0.0,0.0,0.96,0.5421687,0.25,0.05263158,0.62,0.0,0.015151516,0.015151516,0.42672414,0.14551586,0.0625,0.06749571,0.11111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8360656,0.38701624,0.07049608,0.2823219,0.24050634,0.0,0.0,1.0,0.263609,0.1923077,0.0,0.32,0.5,0.015151516,0.0,0.2112069,0.021231422,0.09375,0.045454547,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.47540984,0.36579275,0.018276762,0.3166227,0.6962025,0.0,0.0,0.95,0.09638554,0.5480769,0.10526316,0.39,0.20833333,0.0,0.0,0.13793103,0.10191083,0.1875,0.13636364,0.11111111,0.57,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.39344263,0.42322096,0.01305483,0.27704486,0.36708862,0.0,0.0,0.97,0.036144577,0.27884614,0.05263158,0.28,0.103238285,0.0,0.0,0.28879312,0.10615711,0.28125,0.13636364,0.2777778,0.76,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.44262296,0.08489388,0.010443864,0.08443272,0.06329114,0.05263158,0.05263158,0.71,0.13253012,0.067307696,0.05263158,0.43,0.7083333,0.0,0.0,0.44396552,0.16348195,0.0625,0.045454547,0.055555556,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.73770493,0.22097379,0.002610966,0.20316623,0.30379745,0.0,0.0,1.0,0.263609,0.25,0.2631579,0.15,0.0,0.045454547,0.045454547,0.05172414,0.19957536,0.15625,0.045454547,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.40983605,0.086142324,0.005221932,0.071240105,0.25316456,0.0,0.0,0.91,0.09638554,0.21153846,0.31578946,0.41,0.0,0.0,0.0,0.15086207,0.17197452,0.0625,0.09090909,0.055555556,0.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.86885244,0.40074906,0.01305483,0.176781,0.4177215,0.0,0.0,1.0,0.263609,0.32692307,0.10526316,0.41,0.103238285,0.015151516,0.015151516,0.02586207,0.18471338,0.0625,0.09090909,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.91803277,0.42696628,0.015665796,0.35092348,0.24050634,0.0,0.0,1.0,0.263609,0.1923077,0.05263158,0.25,0.0,0.015151516,0.015151516,0.04310345,0.14551586,0.09375,0.045454547,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6557377,0.31710362,0.002610966,0.13456464,0.15189873,0.0,0.0,0.92,0.060240965,0.125,0.05263158,0.38,0.0,0.030303031,0.030303031,0.060344826,0.10615711,0.0625,0.045454547,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.44262296,0.056179777,0.015665796,0.047493402,0.20253165,0.0,0.0,1.0,0.263609,0.15384616,0.21052632,0.19,0.0,0.015151516,0.015151516,0.36206895,0.10191083,0.21875,0.045454547,0.055555556,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.57377046,0.20349564,0.015665796,0.176781,0.2658228,0.05263158,0.0,0.65,0.26506025,0.22115384,0.15789473,0.65,0.0,0.0,0.0,0.047413792,0.18046708,0.03125,0.09090909,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.93442625,0.411985,0.020887729,0.26385224,0.2278481,0.0,0.0,1.0,0.263609,0.1923077,0.05263158,0.75,0.103238285,0.0,0.0,0.01724138,0.1910828,0.03125,0.045454547,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.52459013,0.30836454,0.033942558,0.34300792,0.101265825,0.5263158,0.47368422,0.57,0.072289154,0.13461539,0.0,0.57,0.103238285,0.030303031,0.030303031,0.0,0.18683651,0.0,0.0,0.06068164,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36065573,0.3071161,0.03916449,0.1530343,0.24050634,0.10526316,0.05263158,0.86,0.036144577,0.21153846,0.0,0.64,0.0,0.030303031,0.030303031,0.03448276,0.06581741,0.03125,0.045454547,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.44262296,0.2309613,0.01305483,0.18469657,0.29113925,0.0,0.0,0.75,0.04819277,0.23076923,0.21052632,0.38,0.0,0.015151516,0.015151516,0.18965517,0.19320594,0.09375,0.045454547,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8852459,0.2971286,0.020887729,0.29287598,0.15189873,0.0,0.0,1.0,0.263609,0.115384616,0.05263158,0.58,0.29166666,0.0,0.0,0.004310345,0.19320594,0.03125,0.09090909,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.55737704,0.17852685,0.007832898,0.14248021,0.39240506,0.05263158,0.05263158,0.94,0.13253012,0.30769232,0.21052632,0.56,0.125,0.030303031,0.030303031,0.077586204,0.13163482,0.15625,0.22727273,0.055555556,0.79,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36065573,0.1710362,0.028720627,0.15039578,0.278481,0.05263158,0.0,0.71,0.15662651,0.23076923,0.05263158,0.33,0.0,0.030303031,0.030303031,0.12068965,0.055201698,0.15625,0.09090909,0.22222222,0.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6229508,0.19350812,0.010443864,0.18733509,0.49367088,0.10526316,0.0,0.95,0.10843374,0.42307693,0.10526316,0.5,0.16666667,0.045454547,0.045454547,0.04310345,0.13800424,0.125,0.13636364,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.72131145,0.58801496,0.010443864,0.21635884,0.5063291,0.0,0.0,1.0,0.263609,0.44230768,0.36842105,0.1,0.125,0.015151516,0.015151516,0.060344826,0.06369427,0.28125,0.045454547,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6885246,0.1360799,0.023498695,0.14775726,0.18987341,0.0,0.0,0.93,0.79518074,0.14423077,0.05263158,0.53,0.0,0.0,0.0,0.26293105,0.091295116,0.15625,0.09090909,0.06068164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4918033,0.3358302,0.005221932,0.124010555,0.25316456,0.0,0.0,1.0,0.263609,0.25,0.10526316,0.32,0.103238285,0.015151516,0.015151516,0.37931034,0.19957536,0.28125,0.045454547,0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.72131145,0.3108614,0.075718015,0.2823219,0.29113925,0.15789473,0.05263158,0.89,0.5180723,0.2596154,0.0,0.56,0.0,0.015151516,0.015151516,0.00862069,0.089171976,0.09375,0.045454547,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4918033,0.107365794,0.020887729,0.09762533,0.3164557,0.0,0.0,0.92,0.24096386,0.25,0.05263158,0.35,0.0,0.030303031,0.030303031,0.10775862,0.15286624,0.09375,0.09090909,0.11111111,0.38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6557377,0.2559301,0.028720627,0.16358839,0.29113925,0.0,0.0,0.92,0.024096385,0.23076923,0.05263158,0.33,0.41666666,0.0,0.0,0.0,0.02972399,0.03125,0.09090909,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7704918,0.47315854,0.007832898,0.24538259,0.443038,0.0,0.0,1.0,0.263609,0.35576922,0.10526316,0.37,0.5833333,0.0,0.0,0.1637931,0.16985138,0.0625,0.045454547,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.40983605,0.19975032,0.020887729,0.16094987,0.2658228,0.05263158,0.05263158,1.0,0.263609,0.21153846,0.05263158,0.33,0.0,0.015151516,0.015151516,0.18965517,0.11464968,0.125,0.09090909,0.055555556,0.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.57377046,0.23470661,0.007832898,0.15831135,0.16455697,0.05263158,0.0,0.71,0.40963855,0.13461539,0.10526316,0.29,0.103238285,0.030303031,0.030303031,0.15948276,0.093418255,0.25,0.045454547,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8360656,0.22097379,0.007832898,0.25065964,0.18987341,0.0,0.0,0.93,0.33734939,0.14423077,0.10526316,0.33,0.103238285,0.0,0.0,0.077586204,0.20594479,0.09375,0.045454547,0.055555556,0.63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.36065573,0.3545568,0.007832898,0.026385223,0.12658228,0.0,0.0,0.9,0.12048193,0.1923077,0.10526316,0.2,0.0,0.030303031,0.030303031,0.30172414,0.14649682,0.125,0.045454547,0.055555556,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6885246,0.12734082,0.005221932,0.079155676,0.21518987,0.0,0.0,1.0,0.263609,0.17307693,0.15789473,0.28,0.0,0.030303031,0.030303031,0.06465517,0.20169851,0.09375,0.09090909,0.055555556,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.44262296,0.16853933,0.010443864,0.18997361,0.35443038,0.10526316,0.05263158,0.9,0.012048192,0.28846154,0.05263158,0.2,0.0,0.060606062,0.045454547,0.23275863,0.21231422,0.125,0.045454547,0.055555556,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.52459013,0.2883895,0.005221932,0.25065964,0.443038,0.0,0.0,0.81,0.060240965,0.34615386,0.15789473,0.31,0.103238285,0.015151516,0.015151516,0.12068965,0.11889596,0.09375,0.13636364,0.055555556,0.47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8360656,0.15980025,0.028720627,0.15039578,0.17721519,0.0,0.0,1.0,0.263609,0.13461539,0.10526316,0.43,0.0,0.015151516,0.015151516,0.0,0.12951168,0.0625,0.045454547,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6885246,0.16729088,0.08616188,0.18469657,0.21518987,0.0,0.0,1.0,0.263609,0.24038461,0.0,0.65,0.083333336,0.015151516,0.015151516,0.3577586,0.35031846,0.03125,0.36363637,0.055555556,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6557377,0.19475655,0.002610966,0.14511873,0.30379745,0.0,0.0,0.96,0.39759037,0.24038461,0.05263158,0.6,0.0,0.0,0.0,0.21551724,0.14012739,0.0625,0.09090909,0.055555556,0.83,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.73770493,0.24094881,0.002610966,0.089709766,0.36708862,0.0,0.0,1.0,0.263609,0.3653846,0.2631579,0.51,0.0,0.09090909,0.09090909,0.04310345,0.20169851,0.125,0.54545456,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.75409836,0.17478152,0.005221932,0.17414248,0.37974682,0.0,0.0,1.0,0.263609,0.30769232,0.10526316,0.39,0.083333336,0.015151516,0.015151516,0.02586207,0.17834395,0.0625,0.4090909,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.852459,0.22347066,0.015665796,0.4353562,0.30379745,0.0,0.0,1.0,0.263609,0.24038461,0.10526316,0.04,0.103238285,0.015151516,0.0,0.030172413,0.14551586,0.09375,0.06749571,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.44262296,0.2434457,0.010443864,0.17414248,0.07594936,0.10526316,0.10526316,0.71,0.30120483,0.067307696,0.05263158,0.14,0.0,0.015151516,0.015151516,0.09913793,0.17409766,0.09375,0.0,0.055555556,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.86885244,0.1710362,0.2924282,0.32189974,0.025316456,0.0,0.0,1.0,0.263609,0.01923077,0.0,0.0,0.103238285,0.0,0.0,0.05172414,0.14551586,0.03125,0.06749571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.45901638,0.07365793,0.02610966,0.09762533,0.11392405,0.0,0.0,0.8,0.263609,0.09615385,0.05263158,0.5,0.103238285,0.030303031,0.030303031,0.3448276,0.20169851,0.125,0.09090909,0.055555556,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6885246,0.20848939,0.005221932,0.14511873,0.2658228,0.0,0.0,1.0,0.263609,0.21153846,0.21052632,0.36,0.103238285,0.060606062,0.060606062,0.18534483,0.23779193,0.125,0.22727273,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.60655737,0.14981273,0.005221932,0.14511873,0.29113925,0.0,0.0,0.96,0.012048192,0.24038461,0.21052632,0.52,0.041666668,0.015151516,0.015151516,0.047413792,0.13800424,0.0625,0.13636364,0.055555556,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5409836,0.2496879,0.015665796,0.22955145,0.4556962,0.10526316,0.05263158,0.9,0.09638554,0.40384614,0.10526316,0.69,0.0,0.015151516,0.015151516,0.34913793,0.15923567,0.125,0.22727273,0.055555556,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.55737704,0.1298377,0.018276762,0.15567282,0.30379745,0.0,0.0,1.0,0.263609,0.23076923,0.05263158,0.63,0.29166666,0.0,0.0,0.21982759,0.046709128,0.1875,0.27272728,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.44262296,0.096129835,0.015665796,0.07387863,0.2278481,0.0,0.0,1.0,0.263609,0.1826923,0.31578946,0.26,0.0,0.060606062,0.060606062,0.0862069,0.21231422,0.1875,0.045454547,0.055555556,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.40983605,0.34706616,0.01305483,0.24538259,0.4177215,0.0,0.0,0.88,0.060240965,0.32692307,0.2631579,0.21,0.0,0.015151516,0.015151516,0.2025862,0.15923567,0.21875,0.13636364,0.11111111,0.79,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.57377046,0.46941322,0.020887729,0.35883906,0.12658228,0.15789473,0.05263158,0.77,0.18072289,0.125,0.05263158,0.54,0.103238285,0.0,0.0,0.0,0.14861996,0.0,0.09090909,0.06068164,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.78688526,0.40948814,0.002610966,0.2585752,0.48101267,0.0,0.0,0.95,0.21686748,0.3846154,0.15789473,0.18,0.041666668,0.030303031,0.030303031,0.012931035,0.16135882,0.0625,0.045454547,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5409836,0.15230961,0.002610966,0.13192612,0.25316456,0.0,0.0,0.95,0.43373495,0.20192307,0.10526316,0.05,0.125,0.060606062,0.060606062,0.23275863,0.14551586,0.21875,0.06749571,0.11111111,0.64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.57377046,0.40574282,0.005221932,0.23746702,0.4050633,0.0,0.0,0.97,0.7108434,0.115384616,0.05263158,0.19,0.20833333,0.015151516,0.015151516,0.2672414,0.12526539,0.28125,0.045454547,0.11111111,0.63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.36065573,0.04619226,0.005221932,0.034300793,0.2658228,0.0,0.0,0.96,0.263609,0.22115384,0.36842105,0.26,0.0,0.030303031,0.030303031,0.27586207,0.16348195,0.28125,0.13636364,0.0,0.78,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5409836,0.22846442,0.020887729,0.10026385,0.12658228,0.0,0.0,1.0,0.263609,0.09615385,0.10526316,0.5,0.041666668,0.07575758,0.07575758,0.24568966,0.18259023,0.125,0.045454547,0.11111111,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5409836,0.24719101,0.010443864,0.013192612,0.025316456,0.0,0.0,1.0,0.263609,0.14423077,0.05263158,0.5,0.0,0.030303031,0.030303031,0.41810346,0.14551586,0.03125,0.0,0.055555556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8032787,0.20099875,0.036553524,0.21108179,0.18987341,0.0,0.0,1.0,0.263609,0.16346154,0.0,0.53,0.375,0.0,0.0,0.125,0.18895966,0.0625,0.045454547,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.47540984,0.33957553,0.028720627,0.26649076,0.46835443,0.0,0.0,0.87,0.15662651,0.375,0.05263158,0.15,0.103238285,0.015151516,0.015151516,0.22413793,0.033970278,0.4375,0.09090909,0.11111111,0.83,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8360656,0.24719101,0.03133159,0.17150396,0.2278481,0.0,0.0,1.0,0.263609,0.17307693,0.0,0.39,0.5416667,0.0,0.0,0.004310345,0.18259023,0.0625,0.045454547,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3442623,0.30212235,0.03916449,0.23218997,0.4556962,0.10526316,0.10526316,0.69,0.060240965,0.40384614,0.0,0.21,0.0,0.0,0.0,0.33620688,0.16985138,0.375,0.045454547,0.2777778,0.61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.52459013,0.49563047,0.03916449,0.3773087,0.1392405,0.10526316,0.10526316,0.8,0.060240965,0.14423077,0.0,0.07,0.0,0.015151516,0.015151516,0.12931034,0.14551586,0.1875,0.06749571,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6557377,0.22971286,0.015665796,0.18205805,0.278481,0.0,0.0,0.91,0.39759037,0.21153846,0.10526316,0.45,0.0,0.0,0.0,0.43534482,0.19745223,0.0625,0.045454547,0.055555556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5409836,0.4806492,0.14882506,0.44854882,0.16455697,0.05263158,0.05263158,0.8,0.31325302,0.14423077,0.0,0.4,0.041666668,0.015151516,0.015151516,0.1637931,0.0955414,0.125,0.045454547,0.16666667,0.86,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5409836,0.33707866,0.007832898,0.22955145,0.34177214,0.05263158,0.05263158,0.89,0.060240965,0.27884614,0.15789473,0.11,0.041666668,0.07575758,0.07575758,0.0862069,0.14551586,0.09375,0.0,0.0,0.27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5081967,0.37578028,0.03916449,0.29551452,0.2278481,0.31578946,0.2631579,0.65,0.37349397,0.1826923,0.0,0.52,0.0,0.030303031,0.030303031,0.05172414,0.027600849,0.09375,0.13636364,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.78688526,0.20349564,0.036553524,0.24010554,0.43037975,0.0,0.0,1.0,0.263609,0.32692307,0.0,0.32,0.083333336,0.015151516,0.015151516,0.021551725,0.13163482,0.1875,0.09090909,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4918033,0.5530587,0.007832898,0.31398416,0.443038,0.21052632,0.15789473,0.9,0.012048192,0.41346154,0.15789473,0.2,0.041666668,0.07575758,0.07575758,0.047413792,0.16772823,0.28125,0.09090909,0.0,0.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.52459013,0.26217228,0.028720627,0.18733509,0.2658228,0.10526316,0.05263158,0.87,0.26506025,0.22115384,0.05263158,0.43,0.7916667,0.0,0.0,0.30603448,0.13588111,0.25,0.09090909,0.16666667,0.86,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5409836,0.2534332,0.010443864,0.31398416,0.06329114,0.05263158,0.05263158,1.0,0.263609,0.048076924,0.10526316,0.4,0.16666667,0.07575758,0.07575758,0.3577586,0.16985138,0.03125,0.045454547,0.055555556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.91803277,0.13732834,0.06005222,0.18205805,0.18987341,0.0,0.0,1.0,0.263609,0.14423077,0.0,0.4,0.103238285,0.0,0.0,0.004310345,0.10191083,0.0625,0.045454547,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.55737704,0.13483146,0.018276762,0.11081794,0.4177215,0.05263158,0.05263158,0.97,0.10843374,0.3653846,0.05263158,0.26,0.103238285,0.015151516,0.015151516,0.17672414,0.04883227,0.28125,0.045454547,0.11111111,0.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8032787,0.2559301,0.054830287,0.23746702,0.18987341,0.0,0.0,1.0,0.263609,0.15384616,0.0,0.44,0.0,0.015151516,0.015151516,0.1336207,0.12526539,0.125,0.045454547,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.72131145,0.11235955,0.01305483,0.105540894,0.18987341,0.0,0.0,1.0,0.263609,0.14423077,0.15789473,0.4,0.083333336,0.045454547,0.045454547,0.1724138,0.112526536,0.0625,0.13636364,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8196721,0.732834,0.007832898,0.24802111,0.51898736,0.0,0.0,1.0,0.263609,0.32692307,0.10526316,0.46,0.103238285,0.0,0.0,0.01724138,0.12738854,0.1875,0.3181818,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.45901638,0.007490637,0.005221932,0.0026385225,0.012658228,0.0,0.0,1.0,0.263609,0.01923077,0.10526316,0.5,0.0,0.030303031,0.030303031,0.39655173,0.14551586,0.03125,0.0,0.055555556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
